Transport of small molecules	Glycosphingolipid transport
ABC-family proteins mediated transport	Mitochondrial ABC transporters
ABC-family proteins mediated transport	ABC transporters in lipid homeostasis
Beta-catenin independent WNT signaling	Ca2+ pathway
Beta-catenin independent WNT signaling	PCP/CE pathway
GPCR downstream signalling	G-protein beta:gamma signalling
GPCR downstream signalling	G alpha (q) signalling events
GPCR downstream signalling	G alpha (12/13) signalling events
GPCR downstream signalling	G alpha (s) signalling events
GPCR downstream signalling	G alpha (i) signalling events
GPCR downstream signalling	G alpha (z) signalling events
Regulation of T cell activation by CD28 family	Co-stimulation by CD28
Regulation of T cell activation by CD28 family	Co-inhibition by CTLA4
Regulation of T cell activation by CD28 family	Co-inhibition by PD-1
Regulation of T cell activation by CD28 family	Co-inhibition by BTLA
Regulation of T cell activation by CD28 family	Co-stimulation by ICOS
Co-stimulation by CD28	CD28 dependent PI3K/Akt signaling
Co-stimulation by CD28	CD28 dependent Vav1 pathway
Glyoxylate metabolism and glycine degradation	Glycine degradation
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	Prefoldin mediated transfer of substrate  to CCT/TriC
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	Formation of tubulin folding intermediates by CCT/TriC
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	Folding of actin by CCT/TriC
Chaperonin-mediated protein folding	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding
Chaperonin-mediated protein folding	Association of TriC/CCT with target proteins during biosynthesis
Chaperonin-mediated protein folding	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding
Diseases associated with O-glycosylation of proteins	Defective GALNT3 causes HFTC
Diseases associated with O-glycosylation of proteins	Defective LARGE causes MDDGA6 and MDDGB6
Diseases associated with O-glycosylation of proteins	Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3
Diseases associated with O-glycosylation of proteins	Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2
Diseases associated with O-glycosylation of proteins	Defective LFNG causes SCDO3
Diseases associated with O-glycosylation of proteins	Defective C1GALT1C1 causes TNPS
Diseases associated with O-glycosylation of proteins	Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1
Diseases associated with O-glycosylation of proteins	Defective B3GALTL causes PpS
Diseases associated with O-glycosylation of proteins	Defective GALNT12 causes CRCS1
Peroxisomal lipid metabolism	Alpha-oxidation of phytanate
Peroxisomal lipid metabolism	Beta-oxidation of pristanoyl-CoA
Peroxisomal lipid metabolism	Beta-oxidation of very long chain fatty acids
Protein folding	Post-chaperonin tubulin folding pathway
Protein folding	Chaperonin-mediated protein folding
Eicosanoid ligand-binding receptors	Leukotriene receptors
Eicosanoid ligand-binding receptors	Prostanoid ligand receptors
Nitric oxide stimulates guanylate cyclase	cGMP effects
Metabolism of proteins	Peptide hormone metabolism
Metabolism of proteins	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
Metabolism of proteins	Protein folding
Metabolism of proteins	Protein repair
Metabolism of proteins	Surfactant metabolism
Metabolism of proteins	Post-translational protein modification
Metabolism of proteins	Translation
Metabolism of proteins	Amyloid fiber formation
Metabolism of proteins	Mitochondrial protein degradation
Signal amplification	ADP signalling through P2Y purinoceptor 12
Signal amplification	ADP signalling through P2Y purinoceptor 1
Signal amplification	Thromboxane signalling through TP receptor
Muscle contraction	Striated Muscle Contraction
Muscle contraction	Smooth Muscle Contraction
Muscle contraction	Cardiac conduction
G-protein beta:gamma signalling	G beta:gamma signalling through PI3Kgamma
G-protein beta:gamma signalling	G beta:gamma signalling through PLC beta
G-protein beta:gamma signalling	G beta:gamma signalling through BTK
G-protein beta:gamma signalling	G beta:gamma signalling through CDC42
Trafficking of AMPA receptors	Trafficking of GluR2-containing AMPA receptors
Glutamate binding, activation of AMPA receptors and synaptic plasticity	Activation of AMPA receptors
Glutamate binding, activation of AMPA receptors and synaptic plasticity	Trafficking of AMPA receptors
Regulation of lipid metabolism by PPARalpha	PPARA activates gene expression
Circadian Clock	NR1D1 (REV-ERBA) represses gene expression
Circadian Clock	RORA activates gene expression
Circadian Clock	BMAL1:CLOCK,NPAS2 activates circadian gene expression
Free fatty acids regulate insulin secretion	Intracellular metabolism of fatty acids regulates insulin secretion
Free fatty acids regulate insulin secretion	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion
Incretin synthesis, secretion, and inactivation	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
Incretin synthesis, secretion, and inactivation	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
Sema4D in semaphorin signaling	Sema4D mediated inhibition of cell attachment and migration
Sema4D in semaphorin signaling	Sema4D induced cell migration and growth-cone collapse
PCP/CE pathway	Asymmetric localization of PCP proteins
PCP/CE pathway	WNT5A-dependent internalization of FZD4
PCP/CE pathway	WNT5A-dependent internalization of FZD2, FZD5 and ROR2
G alpha (q) signalling events	Effects of PIP2 hydrolysis
G alpha (q) signalling events	Gastrin-CREB signalling pathway via PKC and MAPK
Nucleotide-like (purinergic) receptors	P2Y receptors
Nucleotide-like (purinergic) receptors	Adenosine P1 receptors
Platelet homeostasis	Nitric oxide stimulates guanylate cyclase
Platelet homeostasis	Prostacyclin signalling through prostacyclin receptor
Platelet homeostasis	Platelet calcium homeostasis
Platelet homeostasis	Platelet sensitization by LDL
Platelet calcium homeostasis	Elevation of cytosolic Ca2+ levels
Platelet calcium homeostasis	Reduction of cytosolic Ca++ levels
G alpha (s) signalling events	GPER1 signaling
G alpha (i) signalling events	Opioid Signalling
Adherens junctions interactions	Nectin/Necl  trans heterodimerization
Adherens junctions interactions	Regulation of Homotypic Cell-Cell Adhesion
Cell-cell junction organization	SDK interactions
Cell-cell junction organization	Adherens junctions interactions
Cell-cell junction organization	Tight junction interactions
Regulation of insulin secretion	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
Regulation of insulin secretion	Acetylcholine regulates insulin secretion
Regulation of insulin secretion	Adrenaline,noradrenaline inhibits insulin secretion
Regulation of insulin secretion	Free fatty acids regulate insulin secretion
Axon guidance	EPH-Ephrin signaling
Axon guidance	Netrin-1 signaling
Axon guidance	Semaphorin interactions
Axon guidance	L1CAM interactions
Axon guidance	NCAM signaling for neurite out-growth
Axon guidance	Signaling by ROBO receptors
Axon guidance	RET signaling
Axon guidance	Reelin signalling pathway
Transport of bile salts and organic acids, metal ions and amine compounds	Metal ion SLC transporters
Transport of bile salts and organic acids, metal ions and amine compounds	Inositol transporters
Transport of bile salts and organic acids, metal ions and amine compounds	Sodium-coupled sulphate, di- and tri-carboxylate transporters
Transport of bile salts and organic acids, metal ions and amine compounds	Proton-coupled monocarboxylate transport
Transport of bile salts and organic acids, metal ions and amine compounds	Na+/Cl- dependent neurotransmitter transporters
Transport of bile salts and organic acids, metal ions and amine compounds	Rhesus glycoproteins mediate ammonium transport
Transport of bile salts and organic acids, metal ions and amine compounds	Organic cation/anion/zwitterion transport
Transport of inorganic cations/anions and amino acids/oligopeptides	Amino acid transport across the plasma membrane
Transport of inorganic cations/anions and amino acids/oligopeptides	Bicarbonate transporters
Transport of inorganic cations/anions and amino acids/oligopeptides	Sodium/Calcium exchangers
Transport of inorganic cations/anions and amino acids/oligopeptides	Sodium/Proton exchangers
Transport of inorganic cations/anions and amino acids/oligopeptides	Cation-coupled Chloride cotransporters
Transport of inorganic cations/anions and amino acids/oligopeptides	Multifunctional anion exchangers
Transport of inorganic cations/anions and amino acids/oligopeptides	Sodium-coupled phosphate cotransporters
Transport of inorganic cations/anions and amino acids/oligopeptides	Proton/oligopeptide cotransporters
Transport of inorganic cations/anions and amino acids/oligopeptides	Proton-coupled neutral amino acid transporters
Transport of inorganic cations/anions and amino acids/oligopeptides	Organic anion transporters
Transport of vitamins, nucleosides, and related molecules	Transport of nucleotide sugars
Transport of vitamins, nucleosides, and related molecules	Transport of fatty acids
Transport of vitamins, nucleosides, and related molecules	Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane
Transport of vitamins, nucleosides, and related molecules	Transport of organic anions
SLC-mediated transmembrane transport	Cellular hexose transport
SLC-mediated transmembrane transport	Transport of bile salts and organic acids, metal ions and amine compounds
SLC-mediated transmembrane transport	Transport of inorganic cations/anions and amino acids/oligopeptides
SLC-mediated transmembrane transport	Transport of vitamins, nucleosides, and related molecules
Metal ion SLC transporters	Zinc transporters
Sodium-coupled phosphate cotransporters	Type II Na+/Pi cotransporters
Sphingolipid metabolism	Sphingolipid de novo biosynthesis
Sphingolipid metabolism	Glycosphingolipid metabolism
Sphingolipid metabolism	Sphingolipid catabolism
Deadenylation-dependent mRNA decay	Deadenylation of mRNA
Deadenylation-dependent mRNA decay	mRNA decay by 3' to 5' exoribonuclease
Deadenylation-dependent mRNA decay	mRNA decay by 5' to 3' exoribonuclease
Zinc transporters	Zinc efflux and compartmentalization by the SLC30 family
Zinc transporters	Zinc influx into cells by the SLC39 gene family
Post NMDA receptor activation events	CREB1 phosphorylation through the activation of Adenylate Cyclase
Post NMDA receptor activation events	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde
Post NMDA receptor activation events	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling
Post NMDA receptor activation events	Activation of RAC1 downstream of NMDARs
Post NMDA receptor activation events	Activation of AMPK downstream of NMDARs
Post NMDA receptor activation events	Long-term potentiation
VEGFA-VEGFR2 Pathway	VEGFR2 mediated vascular permeability
VEGFA-VEGFR2 Pathway	VEGFR2 mediated cell proliferation
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	Ras activation upon Ca2+ influx through NMDA receptor
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	RSK activation
Activation of NMDA receptors and postsynaptic events	Post NMDA receptor activation events
Activation of NMDA receptors and postsynaptic events	Unblocking of NMDA receptors, glutamate binding and activation
Activation of NMDA receptors and postsynaptic events	Assembly and cell surface presentation of NMDA receptors
Activation of NMDA receptors and postsynaptic events	Negative regulation of NMDA receptor-mediated neuronal transmission
Aquaporin-mediated transport	Transport of glycerol from adipocytes to the liver by Aquaporins
Aquaporin-mediated transport	Vasopressin regulates renal water homeostasis via Aquaporins
Aquaporin-mediated transport	Passive transport by Aquaporins
TAK1-dependent IKK and NF-kappa-B activation  	Regulation of NF-kappa B signaling
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Synthesis of substrates in N-glycan biosythesis
Asparagine N-linked glycosylation	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
Asparagine N-linked glycosylation	N-glycan trimming in the ER and Calnexin/Calreticulin cycle
Asparagine N-linked glycosylation	Transport to the Golgi and subsequent modification
Synthesis of substrates in N-glycan biosythesis	Synthesis of dolichyl-phosphate mannose
Synthesis of substrates in N-glycan biosythesis	Sialic acid metabolism
Synthesis of substrates in N-glycan biosythesis	Synthesis of Dolichyl-phosphate
Synthesis of substrates in N-glycan biosythesis	Synthesis of GDP-mannose
Synthesis of substrates in N-glycan biosythesis	Synthesis of UDP-N-acetyl-glucosamine
Synthesis of substrates in N-glycan biosythesis	Synthesis of dolichyl-phosphate-glucose
Synthesis of substrates in N-glycan biosythesis	GDP-fucose biosynthesis
Cell-extracellular matrix interactions	Localization of the PINCH-ILK-PARVIN complex to focal adhesions
Cell-extracellular matrix interactions	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components
Interleukin-1 family signaling	Interleukin-1 processing
Interleukin-1 family signaling	Interleukin-38 signaling
Interleukin-1 family signaling	Interleukin-37 signaling
Interleukin-1 family signaling	Interleukin-18 signaling
Interleukin-1 family signaling	Interleukin-36 pathway
Interleukin-1 family signaling	Interleukin-33 signaling
Interleukin-1 family signaling	Interleukin-1 signaling
Cell junction organization	Cell-cell junction organization
Cell junction organization	Type I hemidesmosome assembly
Cell junction organization	Cell-extracellular matrix interactions
Interleukin-12 family signaling	Interleukin-35 Signalling
Interleukin-12 family signaling	Interleukin-12 signaling
Interleukin-12 family signaling	Interleukin-23 signaling
Interleukin-12 family signaling	Interleukin-27 signaling
Interleukin-17 signaling	MAP kinase activation
Signaling by Interleukins	Interleukin-7 signaling
Signaling by Interleukins	Interleukin-1 family signaling
Signaling by Interleukins	Interleukin-12 family signaling
Signaling by Interleukins	Interleukin-17 signaling
Signaling by Interleukins	Other interleukin signaling
